job_id,salary_in_usd,salary_in_gbp
job_5799,185000,147500
job_5800,202800,161692
job_5801,104300,83158
job_5802,145000,115608
job_5803,65000,51824
job_5804,165000,131554
job_5805,132300,105482
job_5806,179170,142852
job_5807,94300,75185
job_5808,152500,121588
job_5809,116450,92845
job_5810,247300,197172
job_5811,133800,106678
job_5812,203000,161852
job_5813,133000,106041
job_5814,220000,175406
job_5815,56536,49496
job_5816,150000,119595
job_5817,120000,95676
job_5818,289800,231057
job_5819,214000,170622
job_5820,179820,143370
job_5821,143860,114699
job_5822,283200,225795
job_5823,188800,150530
job_5824,289800,231057
job_5825,214200,170781
job_5826,185900,148218
job_5827,129300,103091
job_5828,252000,200919
job_5829,129000,102851
job_5830,155000,123581
job_5831,140000,111622
job_5832,161800,129003
job_5833,141600,112897
job_5834,342300,272916
job_5835,176100,140404
job_5836,100000,79730
job_5837,70000,55811
job_5838,85000,67770
job_5839,65000,51824
job_5840,138784,110652
job_5841,83270,66391
job_5842,75000,59797
job_5843,70000,55811
job_5844,204500,163048
job_5845,138900,110745
job_5846,318300,253780
job_5847,212200,169187
job_5848,95000,75743
job_5849,75000,59797
job_5850,195000,155473
job_5851,160000,127568
job_5852,230000,183379
job_5853,143200,114173
job_5854,100000,79730
job_5855,70000,55811
job_5856,105000,83716
job_5857,46755,83716
job_5858,43064,83716
job_5859,145000,115608
job_5860,115000,91689
job_5861,168400,134265
job_5862,105200,83876
job_5863,309400,246684
job_5864,159100,126850
job_5865,190000,151487
job_5866,150000,119595
job_5867,162500,129561
job_5868,130000,103649
job_5869,150000,119595
job_5870,120000,95676
job_5871,145000,115608
job_5872,120000,95676
job_5873,222200,177160
job_5874,136000,108432
job_5875,55368,108432
job_5876,43064,108432
job_5877,241000,192149
job_5878,155000,123581
job_5879,220000,175406
job_5880,190000,151487
job_5881,67672,151487
job_5882,55368,151487
job_5883,15000,11959
job_5884,86128,11959
job_5885,58444,11959
job_5886,85000,67770
job_5887,75000,59797
job_5888,160000,127568
job_5889,140000,111622
job_5890,300000,239190
job_5891,250000,199325
job_5892,228000,181784
job_5893,186000,148297
job_5894,190000,151487
job_5895,170000,135541
job_5896,230000,183379
job_5897,200000,159460
job_5898,180000,143514
job_5899,115000,91689
job_5900,200000,159460
job_5901,115000,91689
job_5902,53984,42840
job_5903,220000,175406
job_5904,205000,163446
job_5905,180000,143514
job_5906,130000,103649
job_5907,200000,159460
job_5908,150000,119595
job_5909,215000,171419
job_5910,170000,135541
job_5911,247500,197331
job_5912,172200,137295
job_5913,224000,178595
job_5914,176000,140324
job_5915,120000,95676
job_5916,75000,59797
job_5917,67635,51726
job_5918,74883,59208
job_5919,140000,111622
job_5920,120000,95676
job_5921,128000,102054
job_5922,81500,64980
job_5923,145000,115608
job_5924,115000,91689
job_5925,185000,147500
job_5926,140000,111622
job_5927,329500,262710
job_5928,269600,214952
job_5929,100000,79730
job_5930,80000,63784
job_5931,250000,199325
job_5932,162500,129561
job_5933,200000,159460
job_5934,145000,115608
job_5935,100000,79730
job_5936,145000,115608
job_5937,115000,91689
job_5938,203500,162250
job_5939,152000,121189
job_5940,239000,190554
job_5941,122900,97988
job_5942,237000,188960
job_5943,145000,115608
job_5944,191765,152894
job_5945,134236,107026
job_5946,190000,151487
job_5947,112000,89297
job_5948,88256,71971
job_5949,85000,67770
job_5950,65000,51824
job_5951,135000,107635
job_5952,105500,84115
job_5953,293000,233609
job_5954,185000,147500
job_5955,80000,63784
job_5956,70000,55811
job_5957,220000,175406
job_5958,160000,127568
job_5959,175000,139527
job_5960,145000,115608
job_5961,200000,159460
job_5962,148500,118399
job_5963,48585,38556
job_5964,38868,30845
job_5965,240500,191750
job_5966,123700,98626
job_5967,152900,121907
job_5968,117100,93363
job_5969,173000,137933
job_5970,113000,90095
job_5971,260000,207298
job_5972,136000,108432
job_5973,175000,139527
job_5974,110000,87703
job_5975,260000,207298
job_5976,136000,108432
job_5977,130000,103649
job_5978,110000,87703
job_5979,205000,163446
job_5980,184000,146703
job_5981,149500,119196
job_5982,127075,101317
job_5983,195000,155473
job_5984,160000,127568
job_5985,219535,175035
job_5986,146115,116497
job_5987,170000,135541
job_5988,135000,107635
job_5989,175000,139527
job_5990,145000,115608
job_5991,199000,158662
job_5992,162000,129162
job_5993,222200,177160
job_5994,136000,108432
job_5995,221000,176203
job_5996,153000,121987
job_5997,187000,149095
job_5998,128000,102054
job_5999,210000,167433
job_6000,136000,108432
job_6001,175000,139527
job_6002,100000,79730
job_6003,179000,142716
job_6004,109000,86905
job_6005,245000,195338
job_6006,180000,143514
job_6007,142000,113216
job_6008,75000,59797
job_6009,198800,158503
job_6010,105200,83876
job_6011,125000,99662
job_6012,112000,89297
job_6013,210000,167433
job_6014,155000,123581
job_6015,115000,91689
job_6016,86000,68567
job_6017,165000,131554
job_6018,140000,111622
job_6019,139000,110824
job_6020,106000,84513
job_6021,40747,32417
job_6022,275000,219257
job_6023,50000,39865
job_6024,280700,223802
job_6025,150450,119953
job_6026,51861,41258
job_6027,250500,199723
job_6028,159500,127169
job_6029,145000,115608
job_6030,115000,91689
job_6031,140000,111622
job_6032,120000,95676
job_6033,130001,103649
job_6034,71907,57331
job_6035,93918,74880
job_6036,51962,41429
job_6037,175000,139527
job_6038,135000,107635
job_6039,85000,67770
job_6040,65000,51824
job_6041,257000,204906
job_6042,147000,117203
job_6043,222000,177000
job_6044,175000,139527
job_6045,203000,161852
job_6046,133200,106200
job_6047,213660,170351
job_6048,130760,104255
job_6049,221000,176203
job_6050,147000,117203
job_6051,100000,79730
job_6052,80000,63784
job_6053,185900,148218
job_6054,129300,103091
job_6055,238000,189757
job_6056,156000,124378
job_6057,304000,242379
job_6058,199000,158662
job_6059,48585,38556
job_6060,150000,119595
job_6061,130000,103649
job_6062,140000,111622
job_6063,110000,87703
job_6064,90000,71757
job_6065,75000,59797
job_6066,198340,59797
job_6067,104055,59797
job_6068,240000,191352
job_6069,183600,146384
job_6070,130000,103649
job_6071,80000,63784
job_6072,250000,199325
job_6073,150000,119595
job_6074,160000,127568
job_6075,120000,95676
job_6076,289076,230480
job_6077,202353,161336
job_6078,145000,115608
job_6079,120000,95676
job_6080,155000,123581
job_6081,106000,84513
job_6082,200000,159460
job_6083,160000,127568
job_6084,157750,125774
job_6085,104650,83437
job_6086,180000,143514
job_6087,140000,111622
job_6088,200000,159460
job_6089,145000,115608
job_6090,68000,54216
job_6091,60000,47838
job_6092,48585,38556
job_6093,38868,30845
job_6094,85000,67770
job_6095,65000,51824
job_6096,125000,99662
job_6097,90000,71757
job_6098,105000,83716
job_6099,90000,71757
job_6100,179820,143370
job_6101,143860,114699
job_6102,135000,107635
job_6103,105500,84115
job_6104,155000,123581
job_6105,125000,99662
job_6106,241000,192149
job_6107,181000,144311
job_6108,252000,200919
job_6109,154000,122784
job_6110,180000,143514
job_6111,155000,123581
job_6112,191765,152894
job_6113,134236,107026
job_6114,175000,139527
job_6115,145000,115608
job_6116,237000,188960
job_6117,145000,115608
job_6118,155000,123581
job_6119,125000,99662
job_6120,80000,63784
job_6121,70000,55811
job_6122,146000,116405
job_6123,75000,59797
job_6124,64200,51186
job_6125,56100,44728
job_6126,170000,135541
job_6127,130000,103649
job_6128,208450,166197
job_6129,170550,135979
job_6130,125000,99662
job_6131,100000,79730
job_6132,135000,107635
job_6133,120000,95676
job_6134,200000,159460
job_6135,170000,135541
job_6136,171250,136537
job_6137,113750,90692
job_6138,222200,177160
job_6139,136000,108432
job_6140,260000,207298
job_6141,136000,108432
job_6142,153600,122465
job_6143,100500,80128
job_6144,205000,163446
job_6145,184000,146703
job_6146,115000,91689
job_6147,95000,75743
job_6148,182500,145507
job_6149,121500,96872
job_6150,203100,161931
job_6151,114500,91290
job_6152,73824,91290
job_6153,55368,91290
job_6154,252000,200919
job_6155,129000,102851
job_6156,92700,73909
job_6157,61800,49273
job_6158,160000,127568
job_6159,130000,103649
job_6160,258000,205703
job_6161,190000,151487
job_6162,170000,135541
job_6163,135000,107635
job_6164,167500,133547
job_6165,106500,84912
job_6166,195000,155473
job_6167,160000,127568
job_6168,146000,116405
job_6169,75000,59797
job_6170,59888,48837
job_6171,286000,228028
job_6172,207000,165041
job_6173,100000,79730
job_6174,80000,63784
job_6175,223250,177997
job_6176,178600,142397
job_6177,353200,281606
job_6178,249300,198767
job_6179,230000,183379
job_6180,220000,175406
job_6181,297300,237037
job_6182,198200,158025
job_6183,210000,167433
job_6184,151800,121030
job_6185,200000,159460
job_6186,170000,135541
job_6187,317070,252800
job_6188,170730,136123
job_6189,128000,102054
job_6190,81500,64980
job_6191,21593,17136
job_6192,108000,86108
job_6193,60000,47838
job_6194,134000,106838
job_6195,124000,98865
job_6196,171250,136537
job_6197,113750,90692
job_6198,165000,131554
job_6199,132300,105482
job_6200,225000,179392
job_6201,175000,139527
job_6202,230000,183379
job_6203,124500,99263
job_6204,247500,197331
job_6205,172200,137295
job_6206,175000,139527
job_6207,145000,115608
job_6208,148700,118558
job_6209,125600,100141
job_6210,145000,115608
job_6211,115000,91689
job_6212,200000,159460
job_6213,150000,119595
job_6214,160000,127568
job_6215,120000,95676
job_6216,185000,147500
job_6217,120250,95875
job_6218,275300,219496
job_6219,183000,145906
job_6220,170000,135541
job_6221,125000,99662
job_6222,167500,133547
job_6223,106500,84912
job_6224,250000,199325
job_6225,200000,159460
job_6226,135000,107635
job_6227,216000,172217
job_6228,184000,146703
job_6229,180000,143514
job_6230,165000,131554
job_6231,185900,148218
job_6232,129300,103091
job_6233,145000,115608
job_6234,120000,95676
job_6235,143865,114703
job_6236,115092,91762
job_6237,130000,103649
job_6238,90000,71757
job_6239,173000,137933
job_6240,132000,105243
job_6241,208049,165877
job_6242,128500,102453
job_6243,179820,143370
job_6244,143860,114699
job_6245,167500,133547
job_6246,106500,84912
job_6247,275300,219496
job_6248,183500,146304
job_6249,149600,119276
job_6250,102000,81324
job_6251,145000,115608
job_6252,100000,79730
job_6253,190000,151487
job_6254,95000,75743
job_6255,153600,122465
job_6256,106800,85151
job_6257,97171,77112
job_6258,80976,64260
job_6259,128000,102054
job_6260,85000,67770
job_6261,151000,120392
job_6262,140000,111622
job_6263,275300,219496
job_6264,183500,146304
job_6265,220000,175406
job_6266,170000,135541
job_6267,135000,107635
job_6268,105500,84115
job_6269,100000,79730
job_6270,80000,63784
job_6271,43187,34272
job_6272,160000,127568
job_6273,145000,115608
job_6274,154000,122784
job_6275,143000,114014
job_6276,79976,114014
job_6277,51676,114014
job_6278,190000,151487
job_6279,120000,95676
job_6280,86128,95676
job_6281,51676,95676
job_6282,110736,95676
job_6283,73824,95676
job_6284,150000,119595
job_6285,111000,88500
job_6286,265000,211284
job_6287,235000,187365
job_6288,122638,102659
job_6289,73546,59976
job_6290,160000,127568
job_6291,130000,103649
job_6292,75000,59797
job_6293,60400,48156
job_6294,85000,67770
job_6295,75000,59797
job_6296,252000,200919
job_6297,129000,102851
job_6298,92700,73909
job_6299,61800,49273
job_6300,172309,140516
job_6301,60462,47981
job_6302,83500,66574
job_6303,52500,41858
job_6304,201036,160286
job_6305,134024,106857
job_6306,165000,131554
job_6307,140000,111622
job_6308,62000,49432
job_6309,58000,46243
job_6310,172000,137135
job_6311,115000,91689
job_6312,125000,99662
job_6313,90000,71757
job_6314,163800,130597
job_6315,126000,100459
job_6316,237000,188960
job_6317,145000,115608
job_6318,90000,71757
job_6319,90000,71757
job_6320,139500,111223
job_6321,109400,87224
job_6322,258000,205703
job_6323,190000,151487
job_6324,145000,115608
job_6325,120000,95676
job_6326,205600,163925
job_6327,105700,84274
job_6328,252000,200919
job_6329,129000,102851
job_6330,239748,191151
job_6331,159832,127434
job_6332,186300,148537
job_6333,102500,81723
job_6334,165000,131554
job_6335,132300,105482
job_6336,190000,151487
job_6337,126000,100459
job_6338,149040,118829
job_6339,113900,90812
job_6340,153600,122465
job_6341,106800,85151
job_6342,172600,137614
job_6343,107900,86028
job_6344,180180,143657
job_6345,106020,84529
job_6346,376080,299848
job_6347,213120,169920
job_6348,153600,122465
job_6349,100500,80128
job_6350,206500,164642
job_6351,121600,96951
job_6352,260000,207298
job_6353,225000,179392
job_6354,194500,155075
job_6355,115500,92088
job_6356,170000,135541
job_6357,90000,71757
job_6358,95000,75743
job_6359,70000,55811
job_6360,275000,219257
job_6361,160000,127568
job_6362,115934,92434
job_6363,81666,65112
job_6364,175000,139527
job_6365,120000,95676
job_6366,150000,119595
job_6367,120000,95676
job_6368,200000,159460
job_6369,175000,139527
job_6370,206000,164244
job_6371,130000,103649
job_6372,138000,110027
job_6373,92000,73351
job_6374,65000,51824
job_6375,48000,38270
job_6376,110000,87703
job_6377,75000,59797
job_6378,130000,103649
job_6379,87000,69365
job_6380,160000,127568
job_6381,112000,89297
job_6382,162500,129561
job_6383,130000,103649
job_6384,299500,238791
job_6385,245100,195418
job_6386,145000,115608
job_6387,100000,79730
job_6388,147100,117282
job_6389,90700,72315
job_6390,115100,91769
job_6391,73900,58920
job_6392,168400,134265
job_6393,105200,83876
job_6394,210000,167433
job_6395,160000,127568
job_6396,145000,115608
job_6397,100000,79730
job_6398,222200,177160
job_6399,136000,108432
job_6400,100000,79730
job_6401,85000,67770
job_6402,86128,67770
job_6403,58444,67770
job_6404,200000,159460
job_6405,145000,115608
job_6406,140000,111622
job_6407,95000,75743
job_6408,185000,147500
job_6409,120250,95875
job_6410,130000,103649
job_6411,205000,163446
job_6412,140000,111622
job_6413,297300,237037
job_6414,198200,158025
job_6415,141288,112649
job_6416,94192,75099
job_6417,184000,146703
job_6418,143000,114014
job_6419,70000,55811
job_6420,55000,43851
job_6421,275300,219496
job_6422,183500,146304
job_6423,75000,59797
job_6424,65000,51824
job_6425,160000,127568
job_6426,147000,117203
job_6427,149040,118829
job_6428,113900,90812
job_6429,74883,59208
job_6430,180180,143657
job_6431,106020,84529
job_6432,70000,55811
job_6433,80000,63784
job_6434,250000,199325
job_6435,150000,119595
job_6436,139500,111223
job_6437,109400,87224
job_6438,105000,83716
job_6439,70000,55811
job_6440,210914,168161
job_6441,116704,93048
job_6442,150000,119595
job_6443,100000,79730
job_6444,146000,116405
job_6445,75000,59797
job_6446,75000,59797
job_6447,60000,47838
job_6448,185700,148058
job_6449,165000,131554
job_6450,160000,127568
job_6451,130000,103649
job_6452,169000,134743
job_6453,110600,88181
job_6454,193000,153879
job_6455,136850,109110
job_6456,139500,111223
job_6457,109400,87224
job_6458,276000,220055
job_6459,178500,142318
job_6460,59382,47124
job_6461,48585,38556
job_6462,75577,59976
job_6463,48585,38556
job_6464,198094,38556
job_6465,102492,38556
job_6466,138666,38556
job_6467,102492,38556
job_6468,252000,200919
job_6469,129000,102851
job_6470,130000,103649
job_6471,150000,119595
job_6472,163800,130597
job_6473,126000,100459
job_6474,260000,207298
job_6475,110000,87703
job_6476,170000,135541
job_6477,130000,103649
job_6478,247500,197331
job_6479,172200,137295
job_6480,239748,191151
job_6481,159832,127434
job_6482,163800,130597
job_6483,126000,100459
job_6484,128750,102652
job_6485,106250,84713
job_6486,252000,200919
job_6487,129000,102851
job_6488,299500,238791
job_6489,245100,195418
job_6490,155000,123581
job_6491,140000,111622
job_6492,167500,133547
job_6493,106500,84912
job_6494,188500,150291
job_6495,117000,93284
job_6496,250000,199325
job_6497,138000,110027
job_6498,130000,103649
job_6499,100000,79730
job_6500,124163,98532
job_6501,140000,111622
job_6502,120000,95676
job_6503,160000,127568
job_6504,135000,107635
job_6505,104500,83317
job_6506,70000,55811
job_6507,90000,71757
job_6508,70000,55811
job_6509,153600,122465
job_6510,106800,85151
job_6511,125000,99662
job_6512,90000,71757
job_6513,185000,147500
job_6514,125000,99662
job_6515,127000,101257
job_6516,94000,74946
job_6517,210550,167871
job_6518,153300,122226
job_6519,200000,159460
job_6520,150000,119595
job_6521,161500,128764
job_6522,119500,95277
job_6523,175000,139527
job_6524,145000,115608
job_6525,175000,139527
job_6526,148750,118598
job_6527,105000,83716
job_6528,85000,67770
